"src","src_gi","src_classLabels","mismatch","kDN","group_sampling_id"
66,"18640086","Poxviridae",TRUE,40,1
67,"659488140","Poxviridae",TRUE,46,1
68,"41057437","Poxviridae",TRUE,60,1
69,"659488383","Poxviridae",TRUE,9,1
70,"9633809","Poxviridae",TRUE,59,1
71,"9634679","Poxviridae",TRUE,16,1
72,"62422552","Poxviridae",TRUE,14,1
73,"40555938","Poxviridae",TRUE,18,1
74,"40555938","Poxviridae",TRUE,25,1
75,"62443971","Poxviridae",TRUE,33,1
76,"582973099","Poxviridae",TRUE,12,1
77,"21426072","Poxviridae",TRUE,26,1
78,"9634679","Poxviridae",TRUE,25,1
79,"66275797","Poxviridae",TRUE,21,1
80,"9964314","Poxviridae",TRUE,9,1
81,"22164589","Poxviridae",TRUE,36,1
82,"66275797","Poxviridae",TRUE,55,1
83,"38229169","Poxviridae",TRUE,16,1
84,"66275797","Poxviridae",TRUE,21,1
85,"659488140","Poxviridae",TRUE,21,1
86,"12084983","Poxviridae",TRUE,24,1
87,"9964314","Poxviridae",TRUE,10,1
88,"18640237","Poxviridae",TRUE,5,1
89,"9631294","Poxviridae",TRUE,13,1
90,"9633809","Poxviridae",TRUE,48,1
91,"62443971","Poxviridae",TRUE,20,1
92,"22164589","Poxviridae",TRUE,10,1
93,"38229169","Poxviridae",TRUE,24,1
94,"9634679","Poxviridae",TRUE,32,1
95,"582973099","Poxviridae",TRUE,13,1
96,"288887367","Poxviridae",TRUE,67,1
97,"9634679","Poxviridae",TRUE,7,1
98,"62443971","Poxviridae",TRUE,33,1
99,"62443971","Poxviridae",TRUE,10,1
100,"18640086","Poxviridae",TRUE,7,1
101,"62443971","Poxviridae",TRUE,14,1
102,"9627521","Poxviridae",TRUE,20,1
103,"12084983","Poxviridae",TRUE,15,1
104,"377829940","Poxviridae",TRUE,10,1
105,"66275797","Poxviridae",TRUE,38,1
106,"66275797","Poxviridae",TRUE,50,1
107,"30844336","Poxviridae",TRUE,64,1
108,"659488383","Poxviridae",TRUE,9,1
109,"571797926","Poxviridae",TRUE,66,1
110,"18640237","Poxviridae",TRUE,12,1
111,"9634679","Poxviridae",TRUE,32,1
112,"659488383","Poxviridae",TRUE,28,1
113,"30844336","Poxviridae",TRUE,20,1
114,"582973099","Poxviridae",TRUE,17,1
115,"21426071","Poxviridae",TRUE,36,1
116,"22164589","Poxviridae",TRUE,47,1
117,"113195177","Poxviridae",TRUE,52,1
118,"18640237","Poxviridae",TRUE,24,1
119,"377829940","Poxviridae",TRUE,28,1
120,"15011550","Poxviridae",TRUE,46,1
121,"30844336","Poxviridae",TRUE,45,1
122,"17974913","Poxviridae",TRUE,44,1
123,"38229169","Poxviridae",TRUE,38,1
124,"18640237","Poxviridae",TRUE,29,1
125,"12084983","Poxviridae",TRUE,35,1
126,"21426071","Poxviridae",TRUE,20,1
127,"21426071","Poxviridae",TRUE,31,1
128,"345107188","Poxviridae",TRUE,16,1
129,"9627521","Poxviridae",TRUE,25,1
130,"40555938","Poxviridae",TRUE,57,1
131,"113195177","Poxviridae",TRUE,18,1
132,"9634679","Poxviridae",TRUE,18,1
133,"659488140","Poxviridae",TRUE,29,1
134,"18640237","Poxviridae",TRUE,49,1
135,"22164589","Poxviridae",TRUE,52,1
136,"40555938","Poxviridae",TRUE,7,1
137,"9633809","Poxviridae",TRUE,52,1
138,"12084983","Poxviridae",TRUE,20,1
139,"157939619","Poxviridae",TRUE,33,1
140,"345107188","Poxviridae",TRUE,18,1
141,"18640086","Poxviridae",TRUE,9,1
142,"62443971","Poxviridae",TRUE,14,1
143,"40555938","Poxviridae",TRUE,8,1
144,"9633809","Poxviridae",TRUE,39,1
145,"66275797","Poxviridae",TRUE,38,1
146,"157939619","Poxviridae",TRUE,40,1
147,"377829940","Poxviridae",TRUE,12,1
148,"659488140","Poxviridae",TRUE,11,1
149,"38229169","Poxviridae",TRUE,63,1
150,"30844336","Poxviridae",TRUE,39,1
151,"571797926","Poxviridae",TRUE,65,1
152,"21426071","Poxviridae",TRUE,33,1
153,"9628932","Poxviridae",TRUE,68,1
154,"21426071","Poxviridae",TRUE,24,1
155,"9633809","Poxviridae",TRUE,51,1
156,"9633809","Poxviridae",TRUE,67,1
157,"9964314","Poxviridae",TRUE,7,1
158,"9964314","Poxviridae",TRUE,8,1
159,"62443971","Poxviridae",TRUE,38,1
160,"17974913","Poxviridae",TRUE,41,1
161,"40555938","Poxviridae",TRUE,17,1
162,"571797926","Poxviridae",TRUE,69,1
163,"18640086","Poxviridae",TRUE,6,1
164,"62422552","Poxviridae",TRUE,7,1
165,"66275797","Poxviridae",TRUE,30,1
166,"345107188","Poxviridae",TRUE,7,1
167,"9631294","Poxviridae",TRUE,12,1
168,"571797926","Poxviridae",TRUE,66,1
169,"9634679","Poxviridae",TRUE,51,1
170,"582973099","Poxviridae",TRUE,7,1
171,"345107188","Poxviridae",TRUE,19,1
172,"345107188","Poxviridae",TRUE,10,1
173,"18640237","Poxviridae",TRUE,22,1
174,"9627521","Poxviridae",TRUE,19,1
175,"15011550","Poxviridae",TRUE,33,1
176,"15011550","Poxviridae",TRUE,13,1
177,"40555938","Poxviridae",TRUE,40,1
178,"9634679","Poxviridae",TRUE,8,1
179,"9633809","Poxviridae",TRUE,64,1
180,"18640237","Poxviridae",TRUE,51,1
181,"659488140","Poxviridae",TRUE,62,1
182,"9631294","Poxviridae",TRUE,9,1
183,"9628932","Poxviridae",TRUE,58,1
184,"40555938","Poxviridae",TRUE,11,1
185,"38229169","Poxviridae",TRUE,29,1
186,"9634679","Poxviridae",TRUE,23,1
187,"18640237","Poxviridae",TRUE,31,1
188,"21426071","Poxviridae",TRUE,34,1
189,"30844336","Poxviridae",TRUE,24,1
190,"21426071","Poxviridae",TRUE,14,1
191,"66275797","Poxviridae",TRUE,15,1
192,"157939619","Poxviridae",TRUE,37,1
193,"9634679","Poxviridae",TRUE,13,1
194,"659488140","Poxviridae",TRUE,25,1
195,"22164589","Poxviridae",TRUE,29,1
196,"659488383","Poxviridae",TRUE,34,1
197,"41057437","Poxviridae",TRUE,68,1
198,"9631294","Poxviridae",TRUE,24,1
199,"9633809","Poxviridae",TRUE,51,1
200,"659488140","Poxviridae",TRUE,14,1
201,"17974913","Poxviridae",TRUE,55,1
202,"659488140","Poxviridae",TRUE,26,1
203,"40555938","Poxviridae",TRUE,42,1
204,"113195177","Poxviridae",TRUE,23,1
205,"377829940","Poxviridae",TRUE,17,1
206,"9964314","Poxviridae",TRUE,6,1
207,"9631294","Poxviridae",TRUE,11,1
208,"288887367","Poxviridae",TRUE,66,1
209,"40555938","Poxviridae",TRUE,22,1
210,"9634679","Poxviridae",TRUE,33,1
211,"66275797","Poxviridae",TRUE,54,1
212,"30844336","Poxviridae",TRUE,50,1
213,"40555938","Poxviridae",TRUE,18,1
214,"22164589","Poxviridae",TRUE,38,1
215,"9628932","Poxviridae",TRUE,64,1
216,"659488140","Poxviridae",TRUE,19,1
217,"21426072","Poxviridae",TRUE,18,1
218,"41057066","Poxviridae",TRUE,60,1
219,"157939619","Poxviridae",TRUE,30,1
220,"9964314","Poxviridae",TRUE,9,1
221,"22164589","Poxviridae",TRUE,28,1
222,"345107188","Poxviridae",TRUE,13,1
223,"21426072","Poxviridae",TRUE,23,1
224,"62443971","Poxviridae",TRUE,13,1
225,"9634679","Poxviridae",TRUE,45,1
226,"113195177","Poxviridae",TRUE,49,1
227,"15011550","Poxviridae",TRUE,15,1
228,"40555938","Poxviridae",TRUE,13,1
229,"659488383","Poxviridae",TRUE,10,1
230,"345107188","Poxviridae",TRUE,13,1
231,"377829940","Poxviridae",TRUE,9,1
232,"30844336","Poxviridae",TRUE,28,1
233,"9628932","Poxviridae",TRUE,65,1
234,"9628932","Poxviridae",TRUE,60,1
235,"41057437","Poxviridae",TRUE,62,1
236,"62443971","Poxviridae",TRUE,37,1
237,"40555938","Poxviridae",TRUE,34,1
238,"18640237","Poxviridae",TRUE,13,1
239,"571797926","Poxviridae",TRUE,68,1
240,"21426071","Poxviridae",TRUE,26,1
241,"9633809","Poxviridae",TRUE,35,1
242,"571797926","Poxviridae",TRUE,68,1
243,"41057437","Poxviridae",TRUE,62,1
244,"21426072","Poxviridae",TRUE,28,1
245,"288887367","Poxviridae",TRUE,70,1
246,"18450236","Poxviridae",TRUE,64,1
247,"582973099","Poxviridae",TRUE,4,1
495,"41179361","Podoviridae",TRUE,64,1
496,"526177667","Podoviridae",TRUE,61,1
497,"281306659","Podoviridae",TRUE,62,1
498,"589892962","Podoviridae",TRUE,65,1
499,"418487685","Podoviridae",TRUE,66,1
500,"418487051","Podoviridae",TRUE,60,1
501,"221328618","Podoviridae",TRUE,36,1
502,"612508640","Podoviridae",TRUE,32,1
503,"469519727","Podoviridae",TRUE,48,1
504,"160700594","Podoviridae",TRUE,63,1
505,"589286999","Podoviridae",TRUE,26,1
506,"193201200","Podoviridae",TRUE,32,1
507,"563399545","Podoviridae",TRUE,57,1
508,"456351021","Podoviridae",TRUE,56,1
509,"526178634","Podoviridae",TRUE,62,1
510,"33300811","Podoviridae",TRUE,36,1
511,"460042324","Podoviridae",TRUE,60,1
512,"640885368","Podoviridae",TRUE,56,1
513,"423261909","Podoviridae",TRUE,60,1
514,"469520239","Podoviridae",TRUE,62,1
515,"403225042","Podoviridae",TRUE,27,1
516,"460042888","Podoviridae",TRUE,42,1
517,"294661411","Podoviridae",TRUE,33,1
518,"422934269","Podoviridae",TRUE,52,1
519,"557307365","Podoviridae",TRUE,31,1
520,"237651540","Podoviridae",TRUE,43,1
521,"469519843","Podoviridae",TRUE,39,1
522,"20065797","Podoviridae",TRUE,53,1
523,"414090494","Podoviridae",TRUE,31,1
524,"526177198","Podoviridae",TRUE,64,1
525,"526177198","Podoviridae",TRUE,61,1
526,"167583555","Podoviridae",TRUE,39,1
527,"456351021","Podoviridae",TRUE,34,1
528,"526176726","Podoviridae",TRUE,63,1
529,"30387379","Podoviridae",TRUE,65,1
530,"197935853","Podoviridae",TRUE,61,1
531,"589893575","Podoviridae",TRUE,41,1
532,"282598847","Podoviridae",TRUE,23,1
533,"194186868","Podoviridae",TRUE,68,1
534,"589286999","Podoviridae",TRUE,35,1
535,"388483859","Podoviridae",TRUE,56,1
536,"526177667","Podoviridae",TRUE,58,1
537,"48696638","Podoviridae",TRUE,36,1
538,"431810292","Podoviridae",TRUE,39,1
539,"431810441","Podoviridae",TRUE,25,1
540,"294661411","Podoviridae",TRUE,33,1
541,"563398039","Podoviridae",TRUE,29,1
542,"658310992","Podoviridae",TRUE,41,1
543,"326536907","Podoviridae",TRUE,33,1
544,"318065901","Podoviridae",TRUE,58,1
545,"345461107","Podoviridae",TRUE,56,1
546,"557307628","Podoviridae",TRUE,38,1
547,"456351021","Podoviridae",TRUE,40,1
548,"148747799","Podoviridae",TRUE,38,1
549,"469519843","Podoviridae",TRUE,46,1
550,"526177198","Podoviridae",TRUE,66,1
551,"414090494","Podoviridae",TRUE,29,1
552,"408905830","Podoviridae",TRUE,35,1
553,"195546701","Podoviridae",TRUE,44,1
554,"682123813","Podoviridae",TRUE,29,1
555,"423262507","Podoviridae",TRUE,56,1
556,"456351021","Podoviridae",TRUE,36,1
557,"30387453","Podoviridae",TRUE,33,1
558,"197935853","Podoviridae",TRUE,40,1
559,"48697070","Podoviridae",TRUE,37,1
560,"557307421","Podoviridae",TRUE,60,1
561,"682123185","Podoviridae",TRUE,42,1
562,"418488941","Podoviridae",TRUE,44,1
563,"560186020","Podoviridae",TRUE,64,1
564,"525972736","Podoviridae",TRUE,58,1
565,"155370093","Podoviridae",TRUE,54,1
566,"237651460","Podoviridae",TRUE,44,1
567,"469519843","Podoviridae",TRUE,66,1
568,"469519727","Podoviridae",TRUE,58,1
569,"509141259","Podoviridae",TRUE,54,1
570,"30387379","Podoviridae",TRUE,42,1
571,"422934269","Podoviridae",TRUE,35,1
572,"46358648","Podoviridae",TRUE,44,1
573,"414087461","Podoviridae",TRUE,54,1
574,"575396526","Podoviridae",TRUE,42,1
575,"418488941","Podoviridae",TRUE,36,1
576,"575396526","Podoviridae",TRUE,57,1
577,"682123185","Podoviridae",TRUE,37,1
578,"30387453","Podoviridae",TRUE,31,1
579,"479336529","Podoviridae",TRUE,34,1
580,"193201247","Podoviridae",TRUE,41,1
581,"526178634","Podoviridae",TRUE,62,1
582,"418487051","Podoviridae",TRUE,64,1
583,"526177198","Podoviridae",TRUE,67,1
584,"403225042","Podoviridae",TRUE,33,1
585,"526177667","Podoviridae",TRUE,62,1
586,"371496125","Podoviridae",TRUE,67,1
587,"119952179","Podoviridae",TRUE,46,1
588,"469519843","Podoviridae",TRUE,42,1
589,"33300811","Podoviridae",TRUE,49,1
590,"414087577","Podoviridae",TRUE,41,1
591,"422937568","Podoviridae",TRUE,48,1
592,"469519843","Podoviridae",TRUE,52,1
593,"448245173","Podoviridae",TRUE,62,1
594,"24371534","Podoviridae",TRUE,45,1
595,"563398039","Podoviridae",TRUE,49,1
596,"564292430","Podoviridae",TRUE,40,1
597,"193201200","Podoviridae",TRUE,36,1
598,"269838908","Podoviridae",TRUE,37,1
599,"294661411","Podoviridae",TRUE,41,1
600,"469519843","Podoviridae",TRUE,42,1
601,"345461828","Podoviridae",TRUE,49,1
602,"589891132","Podoviridae",TRUE,41,1
603,"30387379","Podoviridae",TRUE,60,1
604,"593779895","Podoviridae",TRUE,49,1
605,"294661411","Podoviridae",TRUE,34,1
606,"388483859","Podoviridae",TRUE,52,1
607,"374531848","Podoviridae",TRUE,56,1
608,"459945492","Podoviridae",TRUE,48,1
609,"148747799","Podoviridae",TRUE,48,1
610,"167600373","Podoviridae",TRUE,41,1
611,"408905849","Podoviridae",TRUE,58,1
612,"15320570","Podoviridae",TRUE,64,1
613,"48696682","Podoviridae",TRUE,63,1
614,"448260223","Podoviridae",TRUE,36,1
615,"29366701","Podoviridae",TRUE,41,1
616,"414087461","Podoviridae",TRUE,63,1
617,"526178202","Podoviridae",TRUE,61,1
618,"20065797","Podoviridae",TRUE,59,1
619,"371671319","Podoviridae",TRUE,62,1
620,"682123813","Podoviridae",TRUE,44,1
621,"399528370","Podoviridae",TRUE,55,1
622,"560186075","Podoviridae",TRUE,43,1
623,"160700594","Podoviridae",TRUE,61,1
624,"508178009","Podoviridae",TRUE,40,1
625,"423262507","Podoviridae",TRUE,55,1
626,"589893575","Podoviridae",TRUE,59,1
627,"195546641","Podoviridae",TRUE,52,1
628,"526177357","Podoviridae",TRUE,63,1
629,"30387453","Podoviridae",TRUE,28,1
630,"326536103","Podoviridae",TRUE,29,1
631,"193201200","Podoviridae",TRUE,20,1
632,"418488941","Podoviridae",TRUE,32,1
633,"422936608","Podoviridae",TRUE,36,1
634,"31072008","Podoviridae",TRUE,61,1
635,"469520239","Podoviridae",TRUE,69,1
636,"658310528","Podoviridae",TRUE,38,1
637,"310005755","Podoviridae",TRUE,51,1
638,"589286999","Podoviridae",TRUE,44,1
639,"48696638","Podoviridae",TRUE,53,1
640,"469519843","Podoviridae",TRUE,34,1
641,"371496125","Podoviridae",TRUE,61,1
642,"48696682","Podoviridae",TRUE,61,1
643,"589893575","Podoviridae",TRUE,50,1
644,"374531598","Podoviridae",TRUE,46,1
645,"526003444","Podoviridae",TRUE,38,1
646,"589889317","Podoviridae",TRUE,38,1
647,"526177357","Podoviridae",TRUE,70,1
648,"456351021","Podoviridae",TRUE,54,1
649,"310005755","Podoviridae",TRUE,43,1
650,"526244935","Podoviridae",TRUE,40,1
651,"593779895","Podoviridae",TRUE,64,1
652,"66395187","Podoviridae",TRUE,70,1
653,"526177198","Podoviridae",TRUE,64,1
654,"414087577","Podoviridae",TRUE,48,1
655,"29366701","Podoviridae",TRUE,29,1
656,"294661411","Podoviridae",TRUE,37,1
657,"326536103","Podoviridae",TRUE,23,1
658,"158997720","Podoviridae",TRUE,63,1
659,"83571714","Podoviridae",TRUE,51,1
660,"526176726","Podoviridae",TRUE,61,1
661,"658310992","Podoviridae",TRUE,36,1
662,"403225042","Podoviridae",TRUE,28,1
663,"525972736","Podoviridae",TRUE,38,1
664,"282598847","Podoviridae",TRUE,38,1
665,"167583555","Podoviridae",TRUE,55,1
666,"31072008","Podoviridae",TRUE,59,1
667,"418487051","Podoviridae",TRUE,32,1
668,"345461828","Podoviridae",TRUE,42,1
669,"589286999","Podoviridae",TRUE,38,1
670,"526176928","Podoviridae",TRUE,62,1
671,"22855148","Podoviridae",TRUE,64,1
672,"338827142","Podoviridae",TRUE,23,1
673,"237651540","Podoviridae",TRUE,49,1
674,"160700594","Podoviridae",TRUE,53,1
675,"119952179","Podoviridae",TRUE,49,1
676,"658310992","Podoviridae",TRUE,45,1
677,"526177551","Podoviridae",TRUE,62,1
678,"12248100","Podoviridae",TRUE,65,1
679,"282599392","Podoviridae",TRUE,23,1
680,"119637746","Podoviridae",TRUE,38,1
681,"422937568","Podoviridae",TRUE,44,1
682,"414090084","Podoviridae",TRUE,26,1
683,"589893575","Podoviridae",TRUE,44,1
684,"640884639","Podoviridae",TRUE,50,1
685,"310005633","Podoviridae",TRUE,38,1
686,"371496125","Podoviridae",TRUE,59,1
687,"658607249","Podoviridae",TRUE,28,1
688,"414090084","Podoviridae",TRUE,23,1
689,"557307421","Podoviridae",TRUE,47,1
690,"460042888","Podoviridae",TRUE,52,1
691,"469520239","Podoviridae",TRUE,63,1
692,"56692908","Podoviridae",TRUE,68,1
693,"194186868","Podoviridae",TRUE,58,1
694,"282599392","Podoviridae",TRUE,46,1
695,"371496125","Podoviridae",TRUE,65,1
696,"167600373","Podoviridae",TRUE,42,1
697,"593776974","Podoviridae",TRUE,22,1
698,"418487685","Podoviridae",TRUE,52,1
699,"48697070","Podoviridae",TRUE,43,1
700,"575396526","Podoviridae",TRUE,46,1
701,"418488941","Podoviridae",TRUE,28,1
702,"221328618","Podoviridae",TRUE,45,1
703,"414090084","Podoviridae",TRUE,37,1
704,"33300811","Podoviridae",TRUE,50,1
705,"310005755","Podoviridae",TRUE,64,1
706,"29565721","Podoviridae",TRUE,67,1
707,"526003444","Podoviridae",TRUE,55,1
708,"460042888","Podoviridae",TRUE,52,1
709,"418488941","Podoviridae",TRUE,25,1
710,"9627425","Podoviridae",TRUE,54,1
711,"431809857","Podoviridae",TRUE,60,1
712,"593776974","Podoviridae",TRUE,30,1
713,"374531848","Podoviridae",TRUE,56,1
714,"281306659","Podoviridae",TRUE,34,1
715,"422937568","Podoviridae",TRUE,52,1
716,"115304338","Podoviridae",TRUE,28,1
717,"282599392","Podoviridae",TRUE,17,1
718,"225626323","Podoviridae",TRUE,47,1
719,"388483859","Podoviridae",TRUE,60,1
720,"408905849","Podoviridae",TRUE,47,1
721,"167583555","Podoviridae",TRUE,60,1
722,"658310992","Podoviridae",TRUE,44,1
723,"526177551","Podoviridae",TRUE,62,1
724,"526177667","Podoviridae",TRUE,62,1
725,"526244935","Podoviridae",TRUE,57,1
726,"374531191","Podoviridae",TRUE,63,1
727,"460042257","Podoviridae",TRUE,56,1
728,"508178009","Podoviridae",TRUE,45,1
729,"557307365","Podoviridae",TRUE,23,1
730,"593776974","Podoviridae",TRUE,45,1
731,"48696638","Podoviridae",TRUE,57,1
732,"115304338","Podoviridae",TRUE,40,1
733,"31072008","Podoviridae",TRUE,59,1
734,"589286999","Podoviridae",TRUE,39,1
735,"158345134","Podoviridae",TRUE,40,1
736,"374531598","Podoviridae",TRUE,58,1
737,"682123897","Podoviridae",TRUE,44,1
738,"345461828","Podoviridae",TRUE,33,1
739,"593776974","Podoviridae",TRUE,28,1
740,"526003444","Podoviridae",TRUE,47,1
741,"418488941","Podoviridae",TRUE,29,1
742,"51557483","Herpesviridae",TRUE,45,1
743,"659494848","Herpesviridae",TRUE,32,1
744,"255683134","Herpesviridae",TRUE,44,1
745,"9625875","Herpesviridae",TRUE,49,1
746,"655872084","Herpesviridae",TRUE,55,1
747,"12084824","Herpesviridae",TRUE,53,1
748,"9628002","Herpesviridae",TRUE,34,1
749,"9633069","Herpesviridae",TRUE,54,1
750,"20198505","Herpesviridae",TRUE,54,1
751,"675510705","Herpesviridae",TRUE,56,1
752,"216905852","Herpesviridae",TRUE,28,1
753,"9633069","Herpesviridae",TRUE,61,1
754,"674269192","Herpesviridae",TRUE,64,1
755,"51518014","Herpesviridae",TRUE,52,1
756,"139424470","Herpesviridae",TRUE,35,1
757,"281190771","Herpesviridae",TRUE,47,1
758,"10140926","Herpesviridae",TRUE,47,1
759,"321496547","Herpesviridae",TRUE,59,1
760,"12084824","Herpesviridae",TRUE,60,1
761,"14250967","Herpesviridae",TRUE,50,1
762,"655872084","Herpesviridae",TRUE,55,1
763,"658607355","Herpesviridae",TRUE,51,1
764,"9629267","Herpesviridae",TRUE,39,1
765,"56694721","Herpesviridae",TRUE,46,1
766,"659494848","Herpesviridae",TRUE,52,1
767,"38638196","Herpesviridae",TRUE,51,1
768,"51518014","Herpesviridae",TRUE,43,1
769,"10834856","Herpesviridae",TRUE,45,1
770,"51518014","Herpesviridae",TRUE,34,1
771,"56694721","Herpesviridae",TRUE,52,1
772,"146261990","Herpesviridae",TRUE,51,1
773,"9625955","Herpesviridae",TRUE,67,1
774,"14250967","Herpesviridae",TRUE,52,1
775,"82503188","Herpesviridae",TRUE,40,1
776,"386522723","Herpesviridae",TRUE,46,1
777,"9625955","Herpesviridae",TRUE,58,1
778,"20026600","Herpesviridae",TRUE,48,1
779,"9628002","Herpesviridae",TRUE,32,1
780,"255683134","Herpesviridae",TRUE,51,1
781,"20026600","Herpesviridae",TRUE,55,1
782,"312162798","Herpesviridae",TRUE,55,1
783,"9628002","Herpesviridae",TRUE,32,1
784,"9625955","Herpesviridae",TRUE,67,1
785,"386522723","Herpesviridae",TRUE,39,1
786,"10140926","Herpesviridae",TRUE,38,1
787,"9629267","Herpesviridae",TRUE,32,1
788,"281190771","Herpesviridae",TRUE,50,1
789,"9631195","Herpesviridae",TRUE,63,1
790,"155573622","Herpesviridae",TRUE,45,1
791,"674269192","Herpesviridae",TRUE,55,1
792,"155573622","Herpesviridae",TRUE,50,1
793,"10140926","Herpesviridae",TRUE,54,1
794,"659494848","Herpesviridae",TRUE,54,1
795,"9628002","Herpesviridae",TRUE,54,1
796,"20198505","Herpesviridae",TRUE,56,1
797,"139424470","Herpesviridae",TRUE,45,1
798,"255683134","Herpesviridae",TRUE,57,1
799,"14250967","Herpesviridae",TRUE,52,1
800,"448824857","Herpesviridae",TRUE,55,1
801,"82503188","Herpesviridae",TRUE,44,1
802,"281190771","Herpesviridae",TRUE,48,1
803,"312162798","Herpesviridae",TRUE,58,1
804,"83722567","Herpesviridae",TRUE,49,1
805,"216905852","Herpesviridae",TRUE,48,1
806,"13095578","Herpesviridae",TRUE,60,1
807,"321496547","Herpesviridae",TRUE,35,1
808,"674269192","Herpesviridae",TRUE,72,1
809,"21716071","Herpesviridae",TRUE,47,1
810,"51556461","Herpesviridae",TRUE,56,1
811,"255683134","Herpesviridae",TRUE,51,1
812,"356640291","Herpesviridae",TRUE,57,1
813,"57790931","Herpesviridae",TRUE,53,1
814,"9628002","Herpesviridae",TRUE,49,1
815,"281190771","Herpesviridae",TRUE,52,1
816,"18653809","Herpesviridae",TRUE,48,1
817,"9629818","Herpesviridae",TRUE,56,1
818,"30984428","Herpesviridae",TRUE,52,1
819,"9631195","Herpesviridae",TRUE,70,1
820,"155573622","Herpesviridae",TRUE,48,1
821,"658607355","Herpesviridae",TRUE,47,1
822,"425707223","Herpesviridae",TRUE,56,1
823,"21716071","Herpesviridae",TRUE,54,1
824,"448824857","Herpesviridae",TRUE,57,1
825,"386522723","Herpesviridae",TRUE,34,1
826,"9628002","Herpesviridae",TRUE,43,1
827,"82503188","Herpesviridae",TRUE,48,1
828,"359946431","Herpesviridae",TRUE,52,1
829,"57790931","Herpesviridae",TRUE,51,1
830,"155573622","Herpesviridae",TRUE,40,1
831,"674269192","Herpesviridae",TRUE,35,1
832,"448824857","Herpesviridae",TRUE,37,1
833,"56694721","Herpesviridae",TRUE,37,1
834,"674269192","Herpesviridae",TRUE,58,1
835,"538447205","Herpesviridae",TRUE,51,1
836,"9625955","Herpesviridae",TRUE,67,1
837,"155573622","Herpesviridae",TRUE,60,1
838,"658607355","Herpesviridae",TRUE,42,1
839,"321496547","Herpesviridae",TRUE,40,1
840,"12084824","Herpesviridae",TRUE,53,1
841,"9631195","Herpesviridae",TRUE,62,1
842,"658607355","Herpesviridae",TRUE,26,1
843,"10834856","Herpesviridae",TRUE,53,1
844,"448824857","Herpesviridae",TRUE,48,1
845,"51874225","Herpesviridae",TRUE,58,1
846,"139472801","Herpesviridae",TRUE,42,1
847,"448824857","Herpesviridae",TRUE,44,1
848,"675510705","Herpesviridae",TRUE,35,1
