"src","src_gi","src_classLabels","mismatch","kDN","group_sampling_id"
128,"212498718","ssRNA viruses",TRUE,49,1
129,"9630807","ssRNA viruses",TRUE,46,1
130,"18652418","ssRNA viruses",TRUE,47,1
131,"21328570","ssRNA viruses",TRUE,44,1
132,"422933787","ssRNA viruses",TRUE,45,1
133,"9634968","ssRNA viruses",TRUE,55,1
134,"409188582","ssRNA viruses",TRUE,54,1
135,"38371723","ssRNA viruses",TRUE,47,1
136,"9626460","ssRNA viruses",TRUE,38,1
137,"594139932","ssRNA viruses",TRUE,43,1
138,"674269312","ssRNA viruses",TRUE,46,1
139,"9790313","ssRNA viruses",TRUE,47,1
140,"594139731","ssRNA viruses",TRUE,44,1
141,"56692993","ssRNA viruses",TRUE,43,1
142,"82703944","ssRNA viruses",TRUE,60,1
143,"359683123","ssRNA viruses",TRUE,58,1
144,"659488608","ssRNA viruses",TRUE,54,1
145,"393707874","ssRNA viruses",TRUE,45,1
146,"635260758","ssRNA viruses",TRUE,48,1
147,"85718592","ssRNA viruses",TRUE,41,1
148,"9635246","ssRNA viruses",TRUE,53,1
149,"48843532","ssRNA viruses",TRUE,50,1
150,"32490548","ssRNA viruses",TRUE,49,1
151,"594139740","ssRNA viruses",TRUE,44,1
152,"38505533","ssRNA viruses",TRUE,54,1
153,"594139821","ssRNA viruses",TRUE,38,1
154,"406608984","ssRNA viruses",TRUE,45,1
155,"9626475","ssRNA viruses",TRUE,45,1
156,"187251953","ssRNA viruses",TRUE,52,1
157,"11528013","ssRNA viruses",TRUE,39,1
158,"157781208","ssRNA viruses",TRUE,49,1
159,"70980512","ssRNA viruses",TRUE,46,1
160,"96980660","ssRNA viruses",TRUE,50,1
161,"115350051","ssRNA viruses",TRUE,57,1
162,"9627971","ssRNA viruses",TRUE,47,1
163,"294768475","ssRNA viruses",TRUE,52,1
164,"543145307","ssRNA viruses",TRUE,48,1
165,"304282485","ssRNA viruses",TRUE,45,1
166,"156447513","ssRNA viruses",TRUE,53,1
167,"395865403","ssRNA viruses",TRUE,55,1
168,"425867970","ssRNA viruses",TRUE,47,1
169,"50234106","ssRNA viruses",TRUE,44,1
170,"304282472","ssRNA viruses",TRUE,46,1
171,"49169782","ssRNA viruses",TRUE,55,1
172,"71647082","ssRNA viruses",TRUE,54,1
173,"9629708","ssRNA viruses",TRUE,59,1
174,"212498331","ssRNA viruses",TRUE,48,1
175,"475994041","ssRNA viruses",TRUE,54,1
176,"20178608","ssRNA viruses",TRUE,46,1
177,"304282485","ssRNA viruses",TRUE,46,1
178,"475994026","ssRNA viruses",TRUE,60,1
179,"30090015","ssRNA viruses",TRUE,44,1
180,"226823166","ssRNA viruses",TRUE,49,1
181,"481852723","ssRNA viruses",TRUE,47,1
182,"556333860","ssRNA viruses",TRUE,52,1
183,"76803354","ssRNA viruses",TRUE,54,1
184,"21321727","ssRNA viruses",TRUE,47,1
185,"118197609","ssRNA viruses",TRUE,51,1
186,"169822542","ssRNA viruses",TRUE,55,1
187,"66395508","dsDNA viruses, no RNA stage",TRUE,60,1
188,"311992750","dsDNA viruses, no RNA stage",TRUE,62,1
189,"157952304","dsDNA viruses, no RNA stage",TRUE,60,1
190,"422935057","dsDNA viruses, no RNA stage",TRUE,59,1
191,"519904135","dsDNA viruses, no RNA stage",TRUE,46,1
192,"589893688","dsDNA viruses, no RNA stage",TRUE,44,1
193,"593774630","dsDNA viruses, no RNA stage",TRUE,41,1
194,"157310906","dsDNA viruses, no RNA stage",TRUE,61,1
195,"310003991","dsDNA viruses, no RNA stage",TRUE,64,1
196,"643654715","dsDNA viruses, no RNA stage",TRUE,48,1
197,"538447205","dsDNA viruses, no RNA stage",TRUE,59,1
198,"593774278","dsDNA viruses, no RNA stage",TRUE,46,1
199,"643654978","dsDNA viruses, no RNA stage",TRUE,60,1
200,"526118633","dsDNA viruses, no RNA stage",TRUE,43,1
201,"537108089","dsDNA viruses, no RNA stage",TRUE,64,1
202,"557307421","dsDNA viruses, no RNA stage",TRUE,44,1
203,"356640291","dsDNA viruses, no RNA stage",TRUE,51,1
204,"526244695","dsDNA viruses, no RNA stage",TRUE,40,1
205,"448244584","dsDNA viruses, no RNA stage",TRUE,45,1
206,"659494848","dsDNA viruses, no RNA stage",TRUE,38,1
207,"414090365","dsDNA viruses, no RNA stage",TRUE,55,1
208,"640885266","dsDNA viruses, no RNA stage",TRUE,42,1
209,"593779506","dsDNA viruses, no RNA stage",TRUE,44,1
210,"9628932","dsDNA viruses, no RNA stage",TRUE,42,1
211,"195546641","dsDNA viruses, no RNA stage",TRUE,46,1
212,"514051312","dsDNA viruses, no RNA stage",TRUE,62,1
213,"460109481","dsDNA viruses, no RNA stage",TRUE,61,1
214,"206599544","dsDNA viruses, no RNA stage",TRUE,41,1
215,"469518782","dsDNA viruses, no RNA stage",TRUE,60,1
216,"66391242","dsDNA viruses, no RNA stage",TRUE,53,1
217,"563448535","dsDNA viruses, no RNA stage",TRUE,55,1
218,"472437676","dsDNA viruses, no RNA stage",TRUE,44,1
219,"508177859","dsDNA viruses, no RNA stage",TRUE,40,1
220,"425707223","dsDNA viruses, no RNA stage",TRUE,62,1
221,"218148540","dsDNA viruses, no RNA stage",TRUE,59,1
222,"509142635","dsDNA viruses, no RNA stage",TRUE,43,1
223,"238694878","dsDNA viruses, no RNA stage",TRUE,62,1
224,"313767999","dsDNA viruses, no RNA stage",TRUE,57,1
225,"408905858","dsDNA viruses, no RNA stage",TRUE,58,1
226,"514051739","dsDNA viruses, no RNA stage",TRUE,43,1
227,"310004946","dsDNA viruses, no RNA stage",TRUE,61,1
228,"468639686","dsDNA viruses, no RNA stage",TRUE,64,1
229,"148734199","dsDNA viruses, no RNA stage",TRUE,42,1
230,"155573622","dsDNA viruses, no RNA stage",TRUE,56,1
231,"9633069","dsDNA viruses, no RNA stage",TRUE,58,1
232,"116326222","dsDNA viruses, no RNA stage",TRUE,62,1
233,"117530171","dsDNA viruses, no RNA stage",TRUE,56,1
234,"408905850","dsDNA viruses, no RNA stage",TRUE,54,1
235,"9630966","dsDNA viruses, no RNA stage",TRUE,53,1
236,"443404743","dsDNA viruses, no RNA stage",TRUE,41,1
237,"327409548","dsDNA viruses, no RNA stage",TRUE,57,1
238,"443404743","dsDNA viruses, no RNA stage",TRUE,39,1
239,"389060148","dsDNA viruses, no RNA stage",TRUE,58,1
240,"440285302","dsDNA viruses, no RNA stage",TRUE,56,1
241,"589892962","dsDNA viruses, no RNA stage",TRUE,57,1
242,"563399268","dsDNA viruses, no RNA stage",TRUE,55,1
243,"431810571","dsDNA viruses, no RNA stage",TRUE,61,1
244,"209972829","dsDNA viruses, no RNA stage",TRUE,59,1
245,"320202734","dsDNA viruses, no RNA stage",TRUE,38,1
246,"530787714","dsDNA viruses, no RNA stage",TRUE,53,1
247,"9627507","dsDNA viruses, no RNA stage",TRUE,61,1
248,"363539767","dsDNA viruses, no RNA stage",TRUE,57,1
1,"187765483","dsRNA viruses",TRUE,44,2
2,"20428567","dsRNA viruses",TRUE,50,2
3,"590428243","dsRNA viruses",TRUE,45,2
4,"226423331","dsRNA viruses",TRUE,44,2
5,"555928251","dsRNA viruses",TRUE,57,2
6,"167851792","dsRNA viruses",TRUE,59,2
7,"353072697","dsRNA viruses",TRUE,47,2
8,"596403476","dsRNA viruses",TRUE,51,2
9,"20428567","dsRNA viruses",TRUE,50,2
10,"459680256","dsRNA viruses",TRUE,48,2
11,"226423331","dsRNA viruses",TRUE,45,2
12,"20177452","dsRNA viruses",TRUE,43,2
13,"78768528","dsRNA viruses",TRUE,48,2
14,"23238149","dsRNA viruses",TRUE,43,2
15,"120407012","dsRNA viruses",TRUE,43,2
16,"459284221","dsRNA viruses",TRUE,56,2
17,"134141995","dsRNA viruses",TRUE,62,2
18,"62401661","dsRNA viruses",TRUE,57,2
19,"20177452","dsRNA viruses",TRUE,37,2
20,"78768528","dsRNA viruses",TRUE,49,2
21,"608309552","dsRNA viruses",TRUE,43,2
22,"23238135","dsRNA viruses",TRUE,45,2
23,"50261332","dsRNA viruses",TRUE,46,2
24,"187765483","dsRNA viruses",TRUE,37,2
25,"17736965","dsRNA viruses",TRUE,59,2
26,"226423341","dsRNA viruses",TRUE,45,2
27,"23238151","dsRNA viruses",TRUE,41,2
28,"304373826","dsRNA viruses",TRUE,58,2
29,"20386773","dsRNA viruses",TRUE,47,2
30,"608309552","dsRNA viruses",TRUE,54,2
31,"157939583","dsRNA viruses",TRUE,50,2
32,"71658856","dsRNA viruses",TRUE,54,2
33,"109240500","dsRNA viruses",TRUE,47,2
34,"187765483","dsRNA viruses",TRUE,39,2
35,"304373830","dsRNA viruses",TRUE,61,2
36,"120407012","dsRNA viruses",TRUE,38,2
37,"590428243","dsRNA viruses",TRUE,43,2
38,"14993614","dsRNA viruses",TRUE,46,2
39,"255987648","dsRNA viruses",TRUE,42,2
40,"20428557","dsRNA viruses",TRUE,49,2
41,"590428243","dsRNA viruses",TRUE,47,2
42,"352950884","dsRNA viruses",TRUE,38,2
43,"189022228","dsRNA viruses",TRUE,41,2
44,"23238149","dsRNA viruses",TRUE,42,2
45,"667699610","dsRNA viruses",TRUE,44,2
46,"109240500","dsRNA viruses",TRUE,54,2
47,"78767039","dsRNA viruses",TRUE,42,2
48,"134141995","dsRNA viruses",TRUE,63,2
49,"85813349","dsRNA viruses",TRUE,45,2
50,"318054194","dsRNA viruses",TRUE,50,2
51,"318054194","dsRNA viruses",TRUE,44,2
52,"449147288","dsRNA viruses",TRUE,53,2
53,"50261332","dsRNA viruses",TRUE,40,2
54,"23238159","dsRNA viruses",TRUE,40,2
55,"120407012","dsRNA viruses",TRUE,40,2
56,"17736952","dsRNA viruses",TRUE,61,2
57,"449147288","dsRNA viruses",TRUE,49,2
58,"157939583","dsRNA viruses",TRUE,57,2
59,"23238151","dsRNA viruses",TRUE,46,2
60,"226423341","dsRNA viruses",TRUE,47,2
61,"550455624","dsRNA viruses",TRUE,44,2
62,"551682524","dsRNA viruses",TRUE,48,2
63,"570033512","ssDNA viruses",TRUE,54,2
64,"193061633","ssDNA viruses",TRUE,50,2
65,"30039743","ssDNA viruses",TRUE,53,2
66,"607069319","ssDNA viruses",TRUE,56,2
67,"526178379","ssDNA viruses",TRUE,52,2
68,"498907897","ssDNA viruses",TRUE,47,2
69,"9626993","ssDNA viruses",TRUE,56,2
70,"118430711","ssDNA viruses",TRUE,56,2
71,"295441891","ssDNA viruses",TRUE,53,2
72,"408905857","ssDNA viruses",TRUE,56,2
73,"189311148","ssDNA viruses",TRUE,54,2
74,"226596529","ssDNA viruses",TRUE,61,2
75,"46393313","ssDNA viruses",TRUE,50,2
76,"9630761","ssDNA viruses",TRUE,53,2
77,"9626986","ssDNA viruses",TRUE,54,2
78,"14602460","ssDNA viruses",TRUE,51,2
79,"565648325","ssDNA viruses",TRUE,58,2
80,"9632377","ssDNA viruses",TRUE,46,2
81,"9626670","ssDNA viruses",TRUE,59,2
82,"295441873","ssDNA viruses",TRUE,57,2
83,"196049395","ssDNA viruses",TRUE,49,2
84,"169822861","ssDNA viruses",TRUE,50,2
85,"470457071","ssDNA viruses",TRUE,54,2
86,"9630761","ssDNA viruses",TRUE,50,2
87,"226596529","ssDNA viruses",TRUE,59,2
88,"41057577","ssDNA viruses",TRUE,61,2
89,"89888652","ssDNA viruses",TRUE,57,2
90,"29742044","ssDNA viruses",TRUE,59,2
91,"400354851","ssDNA viruses",TRUE,54,2
92,"295413977","ssDNA viruses",TRUE,57,2
93,"239740606","ssDNA viruses",TRUE,49,2
94,"400354950","ssDNA viruses",TRUE,54,2
95,"190336474","ssDNA viruses",TRUE,46,2
96,"470457071","ssDNA viruses",TRUE,50,2
97,"29251565","ssDNA viruses",TRUE,45,2
98,"526177323","ssDNA viruses",TRUE,56,2
99,"9625381","ssDNA viruses",TRUE,55,2
100,"29337246","ssDNA viruses",TRUE,58,2
101,"403516098","ssDNA viruses",TRUE,56,2
102,"19718349","ssDNA viruses",TRUE,54,2
103,"149980608","ssDNA viruses",TRUE,49,2
104,"635717084","ssDNA viruses",TRUE,51,2
105,"29243881","ssDNA viruses",TRUE,57,2
106,"122809020","ssDNA viruses",TRUE,48,2
107,"295441891","ssDNA viruses",TRUE,55,2
108,"9632368","ssDNA viruses",TRUE,47,2
109,"51949968","ssDNA viruses",TRUE,60,2
110,"449147302","ssDNA viruses",TRUE,58,2
111,"295413923","ssDNA viruses",TRUE,56,2
112,"9626316","ssDNA viruses",TRUE,44,2
113,"565648325","ssDNA viruses",TRUE,56,2
114,"22128617","ssDNA viruses",TRUE,58,2
115,"29337258","ssDNA viruses",TRUE,50,2
116,"386522819","ssDNA viruses",TRUE,46,2
117,"89888094","ssDNA viruses",TRUE,49,2
118,"89888652","ssDNA viruses",TRUE,59,2
119,"42794082","ssDNA viruses",TRUE,53,2
120,"89888607","ssDNA viruses",TRUE,52,2
121,"325961446","ssDNA viruses",TRUE,55,2
122,"20522153","ssDNA viruses",TRUE,44,2
123,"41057577","ssDNA viruses",TRUE,49,2
124,"51949968","ssDNA viruses",TRUE,60,2
125,"21321727","ssRNA viruses",TRUE,47,2
126,"425867914","ssRNA viruses",TRUE,47,2
127,"50234098","ssRNA viruses",TRUE,50,2
128,"684094911","ssRNA viruses",TRUE,40,2
129,"410118101","ssRNA viruses",TRUE,50,2
130,"22129792","ssRNA viruses",TRUE,55,2
131,"607368886","ssRNA viruses",TRUE,42,2
132,"594139851","ssRNA viruses",TRUE,41,2
133,"9628265","ssRNA viruses",TRUE,61,2
134,"157939586","ssRNA viruses",TRUE,59,2
135,"152994036","ssRNA viruses",TRUE,61,2
136,"38639880","ssRNA viruses",TRUE,61,2
137,"38505533","ssRNA viruses",TRUE,54,2
138,"594139812","ssRNA viruses",TRUE,44,2
139,"612400724","ssRNA viruses",TRUE,43,2
140,"39840949","ssRNA viruses",TRUE,40,2
141,"326537265","ssRNA viruses",TRUE,44,2
142,"20428571","ssRNA viruses",TRUE,41,2
143,"664651923","ssRNA viruses",TRUE,42,2
144,"672550921","ssRNA viruses",TRUE,42,2
145,"307563838","ssRNA viruses",TRUE,51,2
146,"307563838","ssRNA viruses",TRUE,51,2
147,"110645391","ssRNA viruses",TRUE,45,2
148,"20428615","ssRNA viruses",TRUE,44,2
149,"543145307","ssRNA viruses",TRUE,48,2
150,"23343512","ssRNA viruses",TRUE,57,2
151,"304282485","ssRNA viruses",TRUE,43,2
152,"358025590","ssRNA viruses",TRUE,39,2
153,"9629460","ssRNA viruses",TRUE,48,2
154,"379765069","ssRNA viruses",TRUE,44,2
155,"471236993","ssRNA viruses",TRUE,45,2
156,"9635246","ssRNA viruses",TRUE,60,2
157,"212525933","ssRNA viruses",TRUE,40,2
158,"10086561","ssRNA viruses",TRUE,60,2
159,"15426406","ssRNA viruses",TRUE,41,2
160,"594139800","ssRNA viruses",TRUE,44,2
161,"594139731","ssRNA viruses",TRUE,41,2
162,"664651923","ssRNA viruses",TRUE,38,2
163,"612400724","ssRNA viruses",TRUE,42,2
164,"379765069","ssRNA viruses",TRUE,39,2
165,"157781208","ssRNA viruses",TRUE,44,2
166,"570364799","ssRNA viruses",TRUE,53,2
167,"11528013","ssRNA viruses",TRUE,36,2
168,"359683123","ssRNA viruses",TRUE,58,2
169,"51950963","ssRNA viruses",TRUE,47,2
170,"23334594","ssRNA viruses",TRUE,42,2
171,"9627493","ssRNA viruses",TRUE,45,2
172,"18652418","ssRNA viruses",TRUE,47,2
173,"20178606","ssRNA viruses",TRUE,45,2
174,"12657941","ssRNA viruses",TRUE,38,2
175,"189009855","ssRNA viruses",TRUE,41,2
176,"9628265","ssRNA viruses",TRUE,59,2
177,"212498331","ssRNA viruses",TRUE,51,2
178,"15081567","ssRNA viruses",TRUE,41,2
179,"39163614","ssRNA viruses",TRUE,39,2
180,"32469477","ssRNA viruses",TRUE,54,2
181,"347762083","ssRNA viruses",TRUE,38,2
182,"346683610","ssRNA viruses",TRUE,40,2
183,"475994041","ssRNA viruses",TRUE,54,2
184,"400354944","ssRNA viruses",TRUE,58,2
185,"70980512","ssRNA viruses",TRUE,40,2
186,"19744917","ssRNA viruses",TRUE,48,2
187,"422937484","dsDNA viruses, no RNA stage",TRUE,59,2
188,"38639923","dsDNA viruses, no RNA stage",TRUE,60,2
189,"56158847","dsDNA viruses, no RNA stage",TRUE,62,2
190,"589889409","dsDNA viruses, no RNA stage",TRUE,59,2
191,"311977355","dsDNA viruses, no RNA stage",TRUE,56,2
192,"40806958","dsDNA viruses, no RNA stage",TRUE,46,2
193,"431810358","dsDNA viruses, no RNA stage",TRUE,54,2
194,"139424470","dsDNA viruses, no RNA stage",TRUE,62,2
195,"531034792","dsDNA viruses, no RNA stage",TRUE,57,2
196,"593773442","dsDNA viruses, no RNA stage",TRUE,61,2
197,"50253426","dsDNA viruses, no RNA stage",TRUE,59,2
198,"310004231","dsDNA viruses, no RNA stage",TRUE,59,2
199,"526177667","dsDNA viruses, no RNA stage",TRUE,53,2
200,"675510705","dsDNA viruses, no RNA stage",TRUE,43,2
201,"14602241","dsDNA viruses, no RNA stage",TRUE,56,2
202,"56694721","dsDNA viruses, no RNA stage",TRUE,46,2
203,"531034792","dsDNA viruses, no RNA stage",TRUE,46,2
204,"460042888","dsDNA viruses, no RNA stage",TRUE,55,2
205,"327409465","dsDNA viruses, no RNA stage",TRUE,47,2
206,"18640237","dsDNA viruses, no RNA stage",TRUE,54,2
207,"118496614","dsDNA viruses, no RNA stage",TRUE,61,2
208,"526118633","dsDNA viruses, no RNA stage",TRUE,44,2
209,"31072008","dsDNA viruses, no RNA stage",TRUE,55,2
210,"422936890","dsDNA viruses, no RNA stage",TRUE,58,2
211,"66394870","dsDNA viruses, no RNA stage",TRUE,53,2
212,"514051665","dsDNA viruses, no RNA stage",TRUE,47,2
213,"593779056","dsDNA viruses, no RNA stage",TRUE,48,2
214,"469519400","dsDNA viruses, no RNA stage",TRUE,53,2
215,"428782857","dsDNA viruses, no RNA stage",TRUE,56,2
216,"557307848","dsDNA viruses, no RNA stage",TRUE,57,2
217,"9964314","dsDNA viruses, no RNA stage",TRUE,51,2
218,"258598076","dsDNA viruses, no RNA stage",TRUE,55,2
219,"157310906","dsDNA viruses, no RNA stage",TRUE,61,2
220,"12084824","dsDNA viruses, no RNA stage",TRUE,55,2
221,"51980126","dsDNA viruses, no RNA stage",TRUE,57,2
222,"114679849","dsDNA viruses, no RNA stage",TRUE,58,2
223,"530787625","dsDNA viruses, no RNA stage",TRUE,48,2
224,"89158250","dsDNA viruses, no RNA stage",TRUE,56,2
225,"422936140","dsDNA viruses, no RNA stage",TRUE,52,2
226,"658608099","dsDNA viruses, no RNA stage",TRUE,56,2
227,"131840030","dsDNA viruses, no RNA stage",TRUE,53,2
228,"29134936","dsDNA viruses, no RNA stage",TRUE,59,2
229,"38639923","dsDNA viruses, no RNA stage",TRUE,58,2
230,"310004473","dsDNA viruses, no RNA stage",TRUE,54,2
231,"360040900","dsDNA viruses, no RNA stage",TRUE,51,2
232,"593779948","dsDNA viruses, no RNA stage",TRUE,47,2
233,"593779506","dsDNA viruses, no RNA stage",TRUE,47,2
234,"9628113","dsDNA viruses, no RNA stage",TRUE,53,2
235,"33770508","dsDNA viruses, no RNA stage",TRUE,59,2
236,"422936608","dsDNA viruses, no RNA stage",TRUE,61,2
237,"310003671","dsDNA viruses, no RNA stage",TRUE,60,2
238,"304360662","dsDNA viruses, no RNA stage",TRUE,56,2
239,"435844510","dsDNA viruses, no RNA stage",TRUE,56,2
240,"197322349","dsDNA viruses, no RNA stage",TRUE,54,2
241,"327409390","dsDNA viruses, no RNA stage",TRUE,53,2
242,"83642839","dsDNA viruses, no RNA stage",TRUE,61,2
243,"422937568","dsDNA viruses, no RNA stage",TRUE,53,2
244,"589286999","dsDNA viruses, no RNA stage",TRUE,62,2
245,"426202315","dsDNA viruses, no RNA stage",TRUE,64,2
246,"589889163","dsDNA viruses, no RNA stage",TRUE,48,2
247,"418488631","dsDNA viruses, no RNA stage",TRUE,59,2
248,"281416490","dsDNA viruses, no RNA stage",TRUE,60,2
1,"23238149","dsRNA viruses",TRUE,46,3
2,"608309552","dsRNA viruses",TRUE,57,3
3,"608309552","dsRNA viruses",TRUE,50,3
4,"590428243","dsRNA viruses",TRUE,50,3
5,"14993614","dsRNA viruses",TRUE,53,3
6,"71658856","dsRNA viruses",TRUE,56,3
7,"449147288","dsRNA viruses",TRUE,51,3
8,"187765483","dsRNA viruses",TRUE,38,3
9,"23238159","dsRNA viruses",TRUE,42,3
10,"189022228","dsRNA viruses",TRUE,45,3
11,"167851792","dsRNA viruses",TRUE,62,3
12,"226423341","dsRNA viruses",TRUE,48,3
13,"78767039","dsRNA viruses",TRUE,42,3
14,"20177452","dsRNA viruses",TRUE,40,3
15,"551682524","dsRNA viruses",TRUE,54,3
16,"109240500","dsRNA viruses",TRUE,58,3
17,"17736952","dsRNA viruses",TRUE,64,3
18,"459284221","dsRNA viruses",TRUE,58,3
19,"187765483","dsRNA viruses",TRUE,47,3
20,"20428567","dsRNA viruses",TRUE,54,3
21,"120407012","dsRNA viruses",TRUE,39,3
22,"226423331","dsRNA viruses",TRUE,47,3
23,"226423331","dsRNA viruses",TRUE,48,3
24,"23238149","dsRNA viruses",TRUE,45,3
25,"120407012","dsRNA viruses",TRUE,43,3
26,"78768528","dsRNA viruses",TRUE,55,3
